mode_value,landuse_name,s1_name,s2_name
17,ROIs1868_summer/lc_31/ROIs1868_summer_lc_31_p354.tif,ROIs1868_summer/s1_31/ROIs1868_summer_s1_31_p354.tif,ROIs1868_summer/s2_31/ROIs1868_summer_s2_31_p354.tif
17,ROIs1970_fall/lc_21/ROIs1970_fall_lc_21_p315.tif,ROIs1970_fall/s1_21/ROIs1970_fall_s1_21_p315.tif,ROIs1970_fall/s2_21/ROIs1970_fall_s2_21_p315.tif
13,ROIs1970_fall/lc_100/ROIs1970_fall_lc_100_p189.tif,ROIs1970_fall/s1_100/ROIs1970_fall_s1_100_p189.tif,ROIs1970_fall/s2_100/ROIs1970_fall_s2_100_p189.tif
2,ROIs2017_winter/lc_32/ROIs2017_winter_lc_32_p619.tif,ROIs2017_winter/s1_32/ROIs2017_winter_s1_32_p619.tif,ROIs2017_winter/s2_32/ROIs2017_winter_s2_32_p619.tif
13,ROIs1970_fall/lc_135/ROIs1970_fall_lc_135_p690.tif,ROIs1970_fall/s1_135/ROIs1970_fall_s1_135_p690.tif,ROIs1970_fall/s2_135/ROIs1970_fall_s2_135_p690.tif
12,ROIs1970_fall/lc_91/ROIs1970_fall_lc_91_p634.tif,ROIs1970_fall/s1_91/ROIs1970_fall_s1_91_p634.tif,ROIs1970_fall/s2_91/ROIs1970_fall_s2_91_p634.tif
12,ROIs2017_winter/lc_140/ROIs2017_winter_lc_140_p143.tif,ROIs2017_winter/s1_140/ROIs2017_winter_s1_140_p143.tif,ROIs2017_winter/s2_140/ROIs2017_winter_s2_140_p143.tif
10,ROIs1158_spring/lc_103/ROIs1158_spring_lc_103_p165.tif,ROIs1158_spring/s1_103/ROIs1158_spring_s1_103_p165.tif,ROIs1158_spring/s2_103/ROIs1158_spring_s2_103_p165.tif
9,ROIs2017_winter/lc_21/ROIs2017_winter_lc_21_p770.tif,ROIs2017_winter/s1_21/ROIs2017_winter_s1_21_p770.tif,ROIs2017_winter/s2_21/ROIs2017_winter_s2_21_p770.tif
9,ROIs1970_fall/lc_79/ROIs1970_fall_lc_79_p396.tif,ROIs1970_fall/s1_79/ROIs1970_fall_s1_79_p396.tif,ROIs1970_fall/s2_79/ROIs1970_fall_s2_79_p396.tif
13,ROIs1970_fall/lc_148/ROIs1970_fall_lc_148_p478.tif,ROIs1970_fall/s1_148/ROIs1970_fall_s1_148_p478.tif,ROIs1970_fall/s2_148/ROIs1970_fall_s2_148_p478.tif
2,ROIs1158_spring/lc_39/ROIs1158_spring_lc_39_p576.tif,ROIs1158_spring/s1_39/ROIs1158_spring_s1_39_p576.tif,ROIs1158_spring/s2_39/ROIs1158_spring_s2_39_p576.tif
17,ROIs1868_summer/lc_113/ROIs1868_summer_lc_113_p536.tif,ROIs1868_summer/s1_113/ROIs1868_summer_s1_113_p536.tif,ROIs1868_summer/s2_113/ROIs1868_summer_s2_113_p536.tif
17,ROIs1868_summer/lc_45/ROIs1868_summer_lc_45_p579.tif,ROIs1868_summer/s1_45/ROIs1868_summer_s1_45_p579.tif,ROIs1868_summer/s2_45/ROIs1868_summer_s2_45_p579.tif
17,ROIs1970_fall/lc_36/ROIs1970_fall_lc_36_p762.tif,ROIs1970_fall/s1_36/ROIs1970_fall_s1_36_p762.tif,ROIs1970_fall/s2_36/ROIs1970_fall_s2_36_p762.tif
11,ROIs2017_winter/lc_116/ROIs2017_winter_lc_116_p89.tif,ROIs2017_winter/s1_116/ROIs2017_winter_s1_116_p89.tif,ROIs2017_winter/s2_116/ROIs2017_winter_s2_116_p89.tif
14,ROIs1868_summer/lc_102/ROIs1868_summer_lc_102_p263.tif,ROIs1868_summer/s1_102/ROIs1868_summer_s1_102_p263.tif,ROIs1868_summer/s2_102/ROIs1868_summer_s2_102_p263.tif
2,ROIs1868_summer/lc_120/ROIs1868_summer_lc_120_p79.tif,ROIs1868_summer/s1_120/ROIs1868_summer_s1_120_p79.tif,ROIs1868_summer/s2_120/ROIs1868_summer_s2_120_p79.tif
17,ROIs2017_winter/lc_29/ROIs2017_winter_lc_29_p794.tif,ROIs2017_winter/s1_29/ROIs2017_winter_s1_29_p794.tif,ROIs2017_winter/s2_29/ROIs2017_winter_s2_29_p794.tif
8,ROIs1868_summer/lc_131/ROIs1868_summer_lc_131_p609.tif,ROIs1868_summer/s1_131/ROIs1868_summer_s1_131_p609.tif,ROIs1868_summer/s2_131/ROIs1868_summer_s2_131_p609.tif
10,ROIs1970_fall/lc_84/ROIs1970_fall_lc_84_p353.tif,ROIs1970_fall/s1_84/ROIs1970_fall_s1_84_p353.tif,ROIs1970_fall/s2_84/ROIs1970_fall_s2_84_p353.tif
17,ROIs1868_summer/lc_120/ROIs1868_summer_lc_120_p358.tif,ROIs1868_summer/s1_120/ROIs1868_summer_s1_120_p358.tif,ROIs1868_summer/s2_120/ROIs1868_summer_s2_120_p358.tif
12,ROIs1970_fall/lc_149/ROIs1970_fall_lc_149_p826.tif,ROIs1970_fall/s1_149/ROIs1970_fall_s1_149_p826.tif,ROIs1970_fall/s2_149/ROIs1970_fall_s2_149_p826.tif
14,ROIs2017_winter/lc_144/ROIs2017_winter_lc_144_p545.tif,ROIs2017_winter/s1_144/ROIs2017_winter_s1_144_p545.tif,ROIs2017_winter/s2_144/ROIs2017_winter_s2_144_p545.tif
14,ROIs1158_spring/lc_101/ROIs1158_spring_lc_101_p367.tif,ROIs1158_spring/s1_101/ROIs1158_spring_s1_101_p367.tif,ROIs1158_spring/s2_101/ROIs1158_spring_s2_101_p367.tif
17,ROIs1158_spring/lc_8/ROIs1158_spring_lc_8_p379.tif,ROIs1158_spring/s1_8/ROIs1158_spring_s1_8_p379.tif,ROIs1158_spring/s2_8/ROIs1158_spring_s2_8_p379.tif
12,ROIs1970_fall/lc_6/ROIs1970_fall_lc_6_p753.tif,ROIs1970_fall/s1_6/ROIs1970_fall_s1_6_p753.tif,ROIs1970_fall/s2_6/ROIs1970_fall_s2_6_p753.tif
9,ROIs2017_winter/lc_21/ROIs2017_winter_lc_21_p98.tif,ROIs2017_winter/s1_21/ROIs2017_winter_s1_21_p98.tif,ROIs2017_winter/s2_21/ROIs2017_winter_s2_21_p98.tif
11,ROIs2017_winter/lc_119/ROIs2017_winter_lc_119_p529.tif,ROIs2017_winter/s1_119/ROIs2017_winter_s1_119_p529.tif,ROIs2017_winter/s2_119/ROIs2017_winter_s2_119_p529.tif
13,ROIs2017_winter/lc_135/ROIs2017_winter_lc_135_p303.tif,ROIs2017_winter/s1_135/ROIs2017_winter_s1_135_p303.tif,ROIs2017_winter/s2_135/ROIs2017_winter_s2_135_p303.tif
14,ROIs1970_fall/lc_109/ROIs1970_fall_lc_109_p788.tif,ROIs1970_fall/s1_109/ROIs1970_fall_s1_109_p788.tif,ROIs1970_fall/s2_109/ROIs1970_fall_s2_109_p788.tif
17,ROIs1970_fall/lc_44/ROIs1970_fall_lc_44_p922.tif,ROIs1970_fall/s1_44/ROIs1970_fall_s1_44_p922.tif,ROIs1970_fall/s2_44/ROIs1970_fall_s2_44_p922.tif
2,ROIs1868_summer/lc_113/ROIs1868_summer_lc_113_p44.tif,ROIs1868_summer/s1_113/ROIs1868_summer_s1_113_p44.tif,ROIs1868_summer/s2_113/ROIs1868_summer_s2_113_p44.tif
14,ROIs1868_summer/lc_102/ROIs1868_summer_lc_102_p656.tif,ROIs1868_summer/s1_102/ROIs1868_summer_s1_102_p656.tif,ROIs1868_summer/s2_102/ROIs1868_summer_s2_102_p656.tif
10,ROIs2017_winter/lc_27/ROIs2017_winter_lc_27_p609.tif,ROIs2017_winter/s1_27/ROIs2017_winter_s1_27_p609.tif,ROIs2017_winter/s2_27/ROIs2017_winter_s2_27_p609.tif
12,ROIs1868_summer/lc_8/ROIs1868_summer_lc_8_p308.tif,ROIs1868_summer/s1_8/ROIs1868_summer_s1_8_p308.tif,ROIs1868_summer/s2_8/ROIs1868_summer_s2_8_p308.tif
8,ROIs1868_summer/lc_76/ROIs1868_summer_lc_76_p259.tif,ROIs1868_summer/s1_76/ROIs1868_summer_s1_76_p259.tif,ROIs1868_summer/s2_76/ROIs1868_summer_s2_76_p259.tif
14,ROIs1970_fall/lc_114/ROIs1970_fall_lc_114_p696.tif,ROIs1970_fall/s1_114/ROIs1970_fall_s1_114_p696.tif,ROIs1970_fall/s2_114/ROIs1970_fall_s2_114_p696.tif
2,ROIs1158_spring/lc_15/ROIs1158_spring_lc_15_p339.tif,ROIs1158_spring/s1_15/ROIs1158_spring_s1_15_p339.tif,ROIs1158_spring/s2_15/ROIs1158_spring_s2_15_p339.tif
17,ROIs1970_fall/lc_44/ROIs1970_fall_lc_44_p346.tif,ROIs1970_fall/s1_44/ROIs1970_fall_s1_44_p346.tif,ROIs1970_fall/s2_44/ROIs1970_fall_s2_44_p346.tif
12,ROIs2017_winter/lc_64/ROIs2017_winter_lc_64_p424.tif,ROIs2017_winter/s1_64/ROIs2017_winter_s1_64_p424.tif,ROIs2017_winter/s2_64/ROIs2017_winter_s2_64_p424.tif
9,ROIs1970_fall/lc_71/ROIs1970_fall_lc_71_p537.tif,ROIs1970_fall/s1_71/ROIs1970_fall_s1_71_p537.tif,ROIs1970_fall/s2_71/ROIs1970_fall_s2_71_p537.tif
2,ROIs1868_summer/lc_86/ROIs1868_summer_lc_86_p210.tif,ROIs1868_summer/s1_86/ROIs1868_summer_s1_86_p210.tif,ROIs1868_summer/s2_86/ROIs1868_summer_s2_86_p210.tif
12,ROIs1970_fall/lc_33/ROIs1970_fall_lc_33_p714.tif,ROIs1970_fall/s1_33/ROIs1970_fall_s1_33_p714.tif,ROIs1970_fall/s2_33/ROIs1970_fall_s2_33_p714.tif
14,ROIs2017_winter/lc_116/ROIs2017_winter_lc_116_p339.tif,ROIs2017_winter/s1_116/ROIs2017_winter_s1_116_p339.tif,ROIs2017_winter/s2_116/ROIs2017_winter_s2_116_p339.tif
2,ROIs1158_spring/lc_8/ROIs1158_spring_lc_8_p639.tif,ROIs1158_spring/s1_8/ROIs1158_spring_s1_8_p639.tif,ROIs1158_spring/s2_8/ROIs1158_spring_s2_8_p639.tif
10,ROIs1158_spring/lc_97/ROIs1158_spring_lc_97_p615.tif,ROIs1158_spring/s1_97/ROIs1158_spring_s1_97_p615.tif,ROIs1158_spring/s2_97/ROIs1158_spring_s2_97_p615.tif
8,ROIs2017_winter/lc_42/ROIs2017_winter_lc_42_p597.tif,ROIs2017_winter/s1_42/ROIs2017_winter_s1_42_p597.tif,ROIs2017_winter/s2_42/ROIs2017_winter_s2_42_p597.tif
2,ROIs1868_summer/lc_113/ROIs1868_summer_lc_113_p602.tif,ROIs1868_summer/s1_113/ROIs1868_summer_s1_113_p602.tif,ROIs1868_summer/s2_113/ROIs1868_summer_s2_113_p602.tif
2,ROIs1868_summer/lc_113/ROIs1868_summer_lc_113_p778.tif,ROIs1868_summer/s1_113/ROIs1868_summer_s1_113_p778.tif,ROIs1868_summer/s2_113/ROIs1868_summer_s2_113_p778.tif
11,ROIs1868_summer/lc_40/ROIs1868_summer_lc_40_p858.tif,ROIs1868_summer/s1_40/ROIs1868_summer_s1_40_p858.tif,ROIs1868_summer/s2_40/ROIs1868_summer_s2_40_p858.tif
14,ROIs1158_spring/lc_101/ROIs1158_spring_lc_101_p455.tif,ROIs1158_spring/s1_101/ROIs1158_spring_s1_101_p455.tif,ROIs1158_spring/s2_101/ROIs1158_spring_s2_101_p455.tif
8,ROIs1970_fall/lc_125/ROIs1970_fall_lc_125_p810.tif,ROIs1970_fall/s1_125/ROIs1970_fall_s1_125_p810.tif,ROIs1970_fall/s2_125/ROIs1970_fall_s2_125_p810.tif
8,ROIs1970_fall/lc_105/ROIs1970_fall_lc_105_p346.tif,ROIs1970_fall/s1_105/ROIs1970_fall_s1_105_p346.tif,ROIs1970_fall/s2_105/ROIs1970_fall_s2_105_p346.tif
17,ROIs1868_summer/lc_123/ROIs1868_summer_lc_123_p619.tif,ROIs1868_summer/s1_123/ROIs1868_summer_s1_123_p619.tif,ROIs1868_summer/s2_123/ROIs1868_summer_s2_123_p619.tif
9,ROIs1970_fall/lc_79/ROIs1970_fall_lc_79_p541.tif,ROIs1970_fall/s1_79/ROIs1970_fall_s1_79_p541.tif,ROIs1970_fall/s2_79/ROIs1970_fall_s2_79_p541.tif
17,ROIs1868_summer/lc_43/ROIs1868_summer_lc_43_p783.tif,ROIs1868_summer/s1_43/ROIs1868_summer_s1_43_p783.tif,ROIs1868_summer/s2_43/ROIs1868_summer_s2_43_p783.tif
14,ROIs1158_spring/lc_101/ROIs1158_spring_lc_101_p394.tif,ROIs1158_spring/s1_101/ROIs1158_spring_s1_101_p394.tif,ROIs1158_spring/s2_101/ROIs1158_spring_s2_101_p394.tif
9,ROIs1158_spring/lc_44/ROIs1158_spring_lc_44_p320.tif,ROIs1158_spring/s1_44/ROIs1158_spring_s1_44_p320.tif,ROIs1158_spring/s2_44/ROIs1158_spring_s2_44_p320.tif
14,ROIs1868_summer/lc_147/ROIs1868_summer_lc_147_p839.tif,ROIs1868_summer/s1_147/ROIs1868_summer_s1_147_p839.tif,ROIs1868_summer/s2_147/ROIs1868_summer_s2_147_p839.tif
8,ROIs1970_fall/lc_125/ROIs1970_fall_lc_125_p584.tif,ROIs1970_fall/s1_125/ROIs1970_fall_s1_125_p584.tif,ROIs1970_fall/s2_125/ROIs1970_fall_s2_125_p584.tif
14,ROIs1868_summer/lc_121/ROIs1868_summer_lc_121_p465.tif,ROIs1868_summer/s1_121/ROIs1868_summer_s1_121_p465.tif,ROIs1868_summer/s2_121/ROIs1868_summer_s2_121_p465.tif
8,ROIs1868_summer/lc_137/ROIs1868_summer_lc_137_p523.tif,ROIs1868_summer/s1_137/ROIs1868_summer_s1_137_p523.tif,ROIs1868_summer/s2_137/ROIs1868_summer_s2_137_p523.tif
8,ROIs1868_summer/lc_7/ROIs1868_summer_lc_7_p462.tif,ROIs1868_summer/s1_7/ROIs1868_summer_s1_7_p462.tif,ROIs1868_summer/s2_7/ROIs1868_summer_s2_7_p462.tif
17,ROIs1970_fall/lc_105/ROIs1970_fall_lc_105_p797.tif,ROIs1970_fall/s1_105/ROIs1970_fall_s1_105_p797.tif,ROIs1970_fall/s2_105/ROIs1970_fall_s2_105_p797.tif
11,ROIs1970_fall/lc_142/ROIs1970_fall_lc_142_p781.tif,ROIs1970_fall/s1_142/ROIs1970_fall_s1_142_p781.tif,ROIs1970_fall/s2_142/ROIs1970_fall_s2_142_p781.tif
9,ROIs1868_summer/lc_135/ROIs1868_summer_lc_135_p160.tif,ROIs1868_summer/s1_135/ROIs1868_summer_s1_135_p160.tif,ROIs1868_summer/s2_135/ROIs1868_summer_s2_135_p160.tif
10,ROIs1158_spring/lc_77/ROIs1158_spring_lc_77_p291.tif,ROIs1158_spring/s1_77/ROIs1158_spring_s1_77_p291.tif,ROIs1158_spring/s2_77/ROIs1158_spring_s2_77_p291.tif
12,ROIs1158_spring/lc_119/ROIs1158_spring_lc_119_p228.tif,ROIs1158_spring/s1_119/ROIs1158_spring_s1_119_p228.tif,ROIs1158_spring/s2_119/ROIs1158_spring_s2_119_p228.tif
13,ROIs1158_spring/lc_131/ROIs1158_spring_lc_131_p759.tif,ROIs1158_spring/s1_131/ROIs1158_spring_s1_131_p759.tif,ROIs1158_spring/s2_131/ROIs1158_spring_s2_131_p759.tif
9,ROIs1868_summer/lc_61/ROIs1868_summer_lc_61_p557.tif,ROIs1868_summer/s1_61/ROIs1868_summer_s1_61_p557.tif,ROIs1868_summer/s2_61/ROIs1868_summer_s2_61_p557.tif
8,ROIs2017_winter/lc_94/ROIs2017_winter_lc_94_p626.tif,ROIs2017_winter/s1_94/ROIs2017_winter_s1_94_p626.tif,ROIs2017_winter/s2_94/ROIs2017_winter_s2_94_p626.tif
13,ROIs1970_fall/lc_104/ROIs1970_fall_lc_104_p677.tif,ROIs1970_fall/s1_104/ROIs1970_fall_s1_104_p677.tif,ROIs1970_fall/s2_104/ROIs1970_fall_s2_104_p677.tif
2,ROIs1970_fall/lc_109/ROIs1970_fall_lc_109_p747.tif,ROIs1970_fall/s1_109/ROIs1970_fall_s1_109_p747.tif,ROIs1970_fall/s2_109/ROIs1970_fall_s2_109_p747.tif
11,ROIs1970_fall/lc_41/ROIs1970_fall_lc_41_p721.tif,ROIs1970_fall/s1_41/ROIs1970_fall_s1_41_p721.tif,ROIs1970_fall/s2_41/ROIs1970_fall_s2_41_p721.tif
14,ROIs1158_spring/lc_123/ROIs1158_spring_lc_123_p602.tif,ROIs1158_spring/s1_123/ROIs1158_spring_s1_123_p602.tif,ROIs1158_spring/s2_123/ROIs1158_spring_s2_123_p602.tif
8,ROIs1970_fall/lc_110/ROIs1970_fall_lc_110_p312.tif,ROIs1970_fall/s1_110/ROIs1970_fall_s1_110_p312.tif,ROIs1970_fall/s2_110/ROIs1970_fall_s2_110_p312.tif
13,ROIs1970_fall/lc_145/ROIs1970_fall_lc_145_p813.tif,ROIs1970_fall/s1_145/ROIs1970_fall_s1_145_p813.tif,ROIs1970_fall/s2_145/ROIs1970_fall_s2_145_p813.tif
17,ROIs1158_spring/lc_1/ROIs1158_spring_lc_1_p664.tif,ROIs1158_spring/s1_1/ROIs1158_spring_s1_1_p664.tif,ROIs1158_spring/s2_1/ROIs1158_spring_s2_1_p664.tif
13,ROIs1970_fall/lc_146/ROIs1970_fall_lc_146_p418.tif,ROIs1970_fall/s1_146/ROIs1970_fall_s1_146_p418.tif,ROIs1970_fall/s2_146/ROIs1970_fall_s2_146_p418.tif
13,ROIs1970_fall/lc_120/ROIs1970_fall_lc_120_p190.tif,ROIs1970_fall/s1_120/ROIs1970_fall_s1_120_p190.tif,ROIs1970_fall/s2_120/ROIs1970_fall_s2_120_p190.tif
13,ROIs1970_fall/lc_128/ROIs1970_fall_lc_128_p517.tif,ROIs1970_fall/s1_128/ROIs1970_fall_s1_128_p517.tif,ROIs1970_fall/s2_128/ROIs1970_fall_s2_128_p517.tif
9,ROIs1158_spring/lc_17/ROIs1158_spring_lc_17_p816.tif,ROIs1158_spring/s1_17/ROIs1158_spring_s1_17_p816.tif,ROIs1158_spring/s2_17/ROIs1158_spring_s2_17_p816.tif
17,ROIs2017_winter/lc_84/ROIs2017_winter_lc_84_p689.tif,ROIs2017_winter/s1_84/ROIs2017_winter_s1_84_p689.tif,ROIs2017_winter/s2_84/ROIs2017_winter_s2_84_p689.tif
12,ROIs1868_summer/lc_143/ROIs1868_summer_lc_143_p487.tif,ROIs1868_summer/s1_143/ROIs1868_summer_s1_143_p487.tif,ROIs1868_summer/s2_143/ROIs1868_summer_s2_143_p487.tif
2,ROIs1868_summer/lc_86/ROIs1868_summer_lc_86_p723.tif,ROIs1868_summer/s1_86/ROIs1868_summer_s1_86_p723.tif,ROIs1868_summer/s2_86/ROIs1868_summer_s2_86_p723.tif
8,ROIs1158_spring/lc_110/ROIs1158_spring_lc_110_p327.tif,ROIs1158_spring/s1_110/ROIs1158_spring_s1_110_p327.tif,ROIs1158_spring/s2_110/ROIs1158_spring_s2_110_p327.tif
10,ROIs1970_fall/lc_1/ROIs1970_fall_lc_1_p56.tif,ROIs1970_fall/s1_1/ROIs1970_fall_s1_1_p56.tif,ROIs1970_fall/s2_1/ROIs1970_fall_s2_1_p56.tif
11,ROIs1970_fall/lc_41/ROIs1970_fall_lc_41_p739.tif,ROIs1970_fall/s1_41/ROIs1970_fall_s1_41_p739.tif,ROIs1970_fall/s2_41/ROIs1970_fall_s2_41_p739.tif
10,ROIs1158_spring/lc_44/ROIs1158_spring_lc_44_p614.tif,ROIs1158_spring/s1_44/ROIs1158_spring_s1_44_p614.tif,ROIs1158_spring/s2_44/ROIs1158_spring_s2_44_p614.tif
9,ROIs1158_spring/lc_123/ROIs1158_spring_lc_123_p521.tif,ROIs1158_spring/s1_123/ROIs1158_spring_s1_123_p521.tif,ROIs1158_spring/s2_123/ROIs1158_spring_s2_123_p521.tif
9,ROIs2017_winter/lc_22/ROIs2017_winter_lc_22_p88.tif,ROIs2017_winter/s1_22/ROIs2017_winter_s1_22_p88.tif,ROIs2017_winter/s2_22/ROIs2017_winter_s2_22_p88.tif
11,ROIs1970_fall/lc_44/ROIs1970_fall_lc_44_p301.tif,ROIs1970_fall/s1_44/ROIs1970_fall_s1_44_p301.tif,ROIs1970_fall/s2_44/ROIs1970_fall_s2_44_p301.tif
13,ROIs1970_fall/lc_120/ROIs1970_fall_lc_120_p468.tif,ROIs1970_fall/s1_120/ROIs1970_fall_s1_120_p468.tif,ROIs1970_fall/s2_120/ROIs1970_fall_s2_120_p468.tif
8,ROIs1970_fall/lc_22/ROIs1970_fall_lc_22_p578.tif,ROIs1970_fall/s1_22/ROIs1970_fall_s1_22_p578.tif,ROIs1970_fall/s2_22/ROIs1970_fall_s2_22_p578.tif
17,ROIs1970_fall/lc_134/ROIs1970_fall_lc_134_p258.tif,ROIs1970_fall/s1_134/ROIs1970_fall_s1_134_p258.tif,ROIs1970_fall/s2_134/ROIs1970_fall_s2_134_p258.tif
12,ROIs1158_spring/lc_147/ROIs1158_spring_lc_147_p554.tif,ROIs1158_spring/s1_147/ROIs1158_spring_s1_147_p554.tif,ROIs1158_spring/s2_147/ROIs1158_spring_s2_147_p554.tif
2,ROIs1970_fall/lc_122/ROIs1970_fall_lc_122_p130.tif,ROIs1970_fall/s1_122/ROIs1970_fall_s1_122_p130.tif,ROIs1970_fall/s2_122/ROIs1970_fall_s2_122_p130.tif
13,ROIs1970_fall/lc_100/ROIs1970_fall_lc_100_p607.tif,ROIs1970_fall/s1_100/ROIs1970_fall_s1_100_p607.tif,ROIs1970_fall/s2_100/ROIs1970_fall_s2_100_p607.tif
2,ROIs1158_spring/lc_39/ROIs1158_spring_lc_39_p133.tif,ROIs1158_spring/s1_39/ROIs1158_spring_s1_39_p133.tif,ROIs1158_spring/s2_39/ROIs1158_spring_s2_39_p133.tif
8,ROIs2017_winter/lc_94/ROIs2017_winter_lc_94_p678.tif,ROIs2017_winter/s1_94/ROIs2017_winter_s1_94_p678.tif,ROIs2017_winter/s2_94/ROIs2017_winter_s2_94_p678.tif
8,ROIs1970_fall/lc_119/ROIs1970_fall_lc_119_p378.tif,ROIs1970_fall/s1_119/ROIs1970_fall_s1_119_p378.tif,ROIs1970_fall/s2_119/ROIs1970_fall_s2_119_p378.tif
17,ROIs1868_summer/lc_76/ROIs1868_summer_lc_76_p361.tif,ROIs1868_summer/s1_76/ROIs1868_summer_s1_76_p361.tif,ROIs1868_summer/s2_76/ROIs1868_summer_s2_76_p361.tif
2,ROIs2017_winter/lc_59/ROIs2017_winter_lc_59_p597.tif,ROIs2017_winter/s1_59/ROIs2017_winter_s1_59_p597.tif,ROIs2017_winter/s2_59/ROIs2017_winter_s2_59_p597.tif
9,ROIs2017_winter/lc_62/ROIs2017_winter_lc_62_p293.tif,ROIs2017_winter/s1_62/ROIs2017_winter_s1_62_p293.tif,ROIs2017_winter/s2_62/ROIs2017_winter_s2_62_p293.tif
14,ROIs1868_summer/lc_147/ROIs1868_summer_lc_147_p740.tif,ROIs1868_summer/s1_147/ROIs1868_summer_s1_147_p740.tif,ROIs1868_summer/s2_147/ROIs1868_summer_s2_147_p740.tif
17,ROIs1868_summer/lc_123/ROIs1868_summer_lc_123_p735.tif,ROIs1868_summer/s1_123/ROIs1868_summer_s1_123_p735.tif,ROIs1868_summer/s2_123/ROIs1868_summer_s2_123_p735.tif
10,ROIs1970_fall/lc_1/ROIs1970_fall_lc_1_p922.tif,ROIs1970_fall/s1_1/ROIs1970_fall_s1_1_p922.tif,ROIs1970_fall/s2_1/ROIs1970_fall_s2_1_p922.tif
14,ROIs1970_fall/lc_110/ROIs1970_fall_lc_110_p829.tif,ROIs1970_fall/s1_110/ROIs1970_fall_s1_110_p829.tif,ROIs1970_fall/s2_110/ROIs1970_fall_s2_110_p829.tif
8,ROIs1970_fall/lc_116/ROIs1970_fall_lc_116_p34.tif,ROIs1970_fall/s1_116/ROIs1970_fall_s1_116_p34.tif,ROIs1970_fall/s2_116/ROIs1970_fall_s2_116_p34.tif
12,ROIs1158_spring/lc_127/ROIs1158_spring_lc_127_p340.tif,ROIs1158_spring/s1_127/ROIs1158_spring_s1_127_p340.tif,ROIs1158_spring/s2_127/ROIs1158_spring_s2_127_p340.tif
9,ROIs1970_fall/lc_37/ROIs1970_fall_lc_37_p830.tif,ROIs1970_fall/s1_37/ROIs1970_fall_s1_37_p830.tif,ROIs1970_fall/s2_37/ROIs1970_fall_s2_37_p830.tif
14,ROIs1970_fall/lc_104/ROIs1970_fall_lc_104_p247.tif,ROIs1970_fall/s1_104/ROIs1970_fall_s1_104_p247.tif,ROIs1970_fall/s2_104/ROIs1970_fall_s2_104_p247.tif
12,ROIs1158_spring/lc_122/ROIs1158_spring_lc_122_p353.tif,ROIs1158_spring/s1_122/ROIs1158_spring_s1_122_p353.tif,ROIs1158_spring/s2_122/ROIs1158_spring_s2_122_p353.tif
10,ROIs1868_summer/lc_47/ROIs1868_summer_lc_47_p358.tif,ROIs1868_summer/s1_47/ROIs1868_summer_s1_47_p358.tif,ROIs1868_summer/s2_47/ROIs1868_summer_s2_47_p358.tif
9,ROIs1970_fall/lc_39/ROIs1970_fall_lc_39_p800.tif,ROIs1970_fall/s1_39/ROIs1970_fall_s1_39_p800.tif,ROIs1970_fall/s2_39/ROIs1970_fall_s2_39_p800.tif
8,ROIs2017_winter/lc_59/ROIs2017_winter_lc_59_p305.tif,ROIs2017_winter/s1_59/ROIs2017_winter_s1_59_p305.tif,ROIs2017_winter/s2_59/ROIs2017_winter_s2_59_p305.tif
2,ROIs1158_spring/lc_75/ROIs1158_spring_lc_75_p184.tif,ROIs1158_spring/s1_75/ROIs1158_spring_s1_75_p184.tif,ROIs1158_spring/s2_75/ROIs1158_spring_s2_75_p184.tif
8,ROIs1970_fall/lc_20/ROIs1970_fall_lc_20_p146.tif,ROIs1970_fall/s1_20/ROIs1970_fall_s1_20_p146.tif,ROIs1970_fall/s2_20/ROIs1970_fall_s2_20_p146.tif
9,ROIs2017_winter/lc_94/ROIs2017_winter_lc_94_p270.tif,ROIs2017_winter/s1_94/ROIs2017_winter_s1_94_p270.tif,ROIs2017_winter/s2_94/ROIs2017_winter_s2_94_p270.tif
17,ROIs1970_fall/lc_112/ROIs1970_fall_lc_112_p381.tif,ROIs1970_fall/s1_112/ROIs1970_fall_s1_112_p381.tif,ROIs1970_fall/s2_112/ROIs1970_fall_s2_112_p381.tif
2,ROIs1868_summer/lc_120/ROIs1868_summer_lc_120_p142.tif,ROIs1868_summer/s1_120/ROIs1868_summer_s1_120_p142.tif,ROIs1868_summer/s2_120/ROIs1868_summer_s2_120_p142.tif
11,ROIs1868_summer/lc_40/ROIs1868_summer_lc_40_p436.tif,ROIs1868_summer/s1_40/ROIs1868_summer_s1_40_p436.tif,ROIs1868_summer/s2_40/ROIs1868_summer_s2_40_p436.tif
17,ROIs1868_summer/lc_131/ROIs1868_summer_lc_131_p732.tif,ROIs1868_summer/s1_131/ROIs1868_summer_s1_131_p732.tif,ROIs1868_summer/s2_131/ROIs1868_summer_s2_131_p732.tif
9,ROIs1970_fall/lc_37/ROIs1970_fall_lc_37_p347.tif,ROIs1970_fall/s1_37/ROIs1970_fall_s1_37_p347.tif,ROIs1970_fall/s2_37/ROIs1970_fall_s2_37_p347.tif
13,ROIs1158_spring/lc_132/ROIs1158_spring_lc_132_p769.tif,ROIs1158_spring/s1_132/ROIs1158_spring_s1_132_p769.tif,ROIs1158_spring/s2_132/ROIs1158_spring_s2_132_p769.tif
8,ROIs1158_spring/lc_9/ROIs1158_spring_lc_9_p220.tif,ROIs1158_spring/s1_9/ROIs1158_spring_s1_9_p220.tif,ROIs1158_spring/s2_9/ROIs1158_spring_s2_9_p220.tif
